postID,title,description,date,group
411,Tin tức kinh tế quốc tế đa dạng,Hàng không Nga khởi sắc bất chấp trừng phạt; Hàn Quốc giữ vị trí XK ô tô hàng đầu nhưng nợ công gấp 2.5 lần GDP và thí điểm CBDC; Pháp hạ dự báo tăng trưởng 2025 xuống 0.7%; Nga tăng dùng crypto né trừng phạt; Indonesia xuất khẩu tháng 2 đạt 22 tỷ USD (+14.05% YoY); Dầu Nga trở lại Trung Quốc.,2025-03-20T16:00:00+07:00,Thế giới
412,"Nới room ngoại lên 49% cho ngân hàng nhận chuyển giao bắt buộc, NHNN muốn nâng hạn mức cho vay","Nghị định 69/2025 (hiệu lực 19/5) cho phép nới room ngoại lên 49% tại ngân hàng TM nhận chuyển giao bắt buộc (MBB, HDB, VPBank có thể hưởng lợi); NHNN đề xuất nâng hạn mức cho vay không tài sản đảm bảo lên 300 triệu đồng; nhiều ngân hàng lên kế hoạch tăng vốn qua chia cổ tức 15-35%.",2025-03-20T16:00:00+07:00,Tài chính
413,Tăng cường quản lý nhà nước và kỷ luật hành chính,Thủ tướng yêu cầu hoàn thành kết luận thanh tra 2 BV ở Hà Nam trước 31/3; TPHCM kiểm điểm 18 đơn vị chậm giải ngân ĐTC; Lâm Đồng lập 3 tổ công tác kiểm tra nhiệm vụ trọng tâm; Quảng Ngãi xem xét thay lãnh đạo chủ đầu tư chậm giải ngân ĐTC sau 30/5; Bình Định tạm dừng mua sắm tài sản không cần thiết; địa phương không hỗ trợ thêm cán bộ nghỉ việc do tinh gọn.,2025-03-20T16:00:00+07:00,Kinh tế
414,"Thị trường sôi động với đấu giá đất, KCN và cảnh báo sốt đất do sáp nhập","Hưng Yên đấu giá thành công 100 lô đất (cao nhất 56,2 triệu/m2); Đồng Nai đấu giá KCN Long Giao ngày 25/4; thị trường BĐS KCN tiềm năng tăng trưởng mạnh; thông tin sáp nhập tỉnh thành khiến giá đất tăng 20%, giới đầu cơ vào cuộc, nhà đầu tư cần tỉnh táo; CMC sắp xây tháp công nghệ 1.800 tỷ tại Tây Hồ Tây.",2025-03-20T16:00:00+07:00,Bất động sản
415,Đẩy mạnh phát triển nhà ở xã hội với cơ chế đặc thù,"Bộ Xây dựng đề xuất 4 cơ chế đặc thù thí điểm cho NOXH gồm nới lợi nhuận tối đa lên 13% tổng chi phí đầu tư, giao chủ đầu tư không qua đấu thầu; Hải Dương đẩy nhanh tiến độ, Hà Nam khởi công dự án NOXH của Sun Group; yêu cầu hỗ trợ mặt bằng sạch, hạ tầng.",2025-03-20T16:00:00+07:00,Bất động sản
416,"Việt Nam đặt mục tiêu tăng trưởng cao, đối mặt cơ hội và thách thức từ thương mại Mỹ","Việt Nam hướng tới tăng trưởng 8% năm 2025 và hai con số 2026-2030 (TS. Cấn Văn Lực cho là ""khó nhưng trong tầm với""), xuất khẩu cần tăng 12-14%; các ngành năng lượng, dầu khí, hàng không hưởng lợi từ TMTM 90 tỷ USD với Hoa Kỳ nhưng cần chuẩn bị chiến lược ứng phó nguy cơ bị áp thuế mới do thặng dư thương mại lớn (123 tỷ USD năm 2024).",2025-03-20T16:00:00+07:00,Kinh tế
417,"Giá vàng vượt 100 triệu/lượng, chuyên gia cảnh báo rủi ro và FOMO","Giá vàng SJC và nhẫn vượt 100 triệu/lượng, WGC cho rằng hạn chế thị trường VN gây biến động lớn hơn quốc tế; chuyên gia khuyến cáo tránh tâm lý 'sợ bỏ lỡ cơ hội' (FOMO), mua giá quá cao và cần quản lý rủi ro vì lợi nhuận cao đi kèm rủi ro cao.",2025-03-20T16:00:00+07:00,Hàng hóa
418,"Chứng khoán VN tăng nhẹ sau tin Fed, khối ngoại bán ròng gần 1.500 tỷ, TPB và ORS bị bán tháo","VNIndex mở cửa xanh nhưng giằng co do đáo hạn phái sinh; khối ngoại tiếp tục bán ròng mạnh gần 1.500 tỷ đồng, ""xả"" loạt Bluechips; cổ phiếu TPB khớp lệnh kỷ lục và ORS giảm sàn do tin liên quan khoản vay/trái phiếu BCG.",2025-03-20T16:00:00+07:00,Thị trường
419,"FPT bị khối ngoại bán ròng mạnh nhất thị trường (279 tỷ), nhiều quỹ lớn hạ tỷ trọng","Cổ phiếu FPT tiếp tục bị khối ngoại bán ròng mạnh nhất (279 tỷ đồng), nhiều quỹ lớn như VFMVSF (Dragon Capital) đã hạ tỷ trọng FPT, ảnh hưởng đến hiệu suất của các ""cá mập"".",2025-03-20T16:00:00+07:00,Thị trường
420,"Fed giữ nguyên lãi suất, dự kiến cắt giảm cuối năm, thúc đẩy USD tăng giá (tỷ giá VCB 25.370-25.730, trung tâm >24.800) và vàng lập kỷ lục","Fed giữ nguyên lãi suất chuẩn, báo hiệu khả năng cắt giảm vào cuối năm 2025, khiến giá USD tăng (Vietcombank tăng 20đ lên 25.370-25.730 VND/USD, tỷ giá trung tâm vượt 24.800) và giá vàng thế giới/châu Á lập kỷ lục mới (vượt 3.049 USD/ounce), kéo vàng trong nước vượt 100-110 triệu đồng/lượng.",2025-03-20T16:00:00+07:00,Tài chính
421,Thúc đẩy các dự án hạ tầng giao thông trọng điểm,Chính phủ yêu cầu thi công 'thần tốc' Vành đai 3 TPHCM (đoạn qua Đồng Nai); Bộ Xây dựng thống nhất nghiên cứu mở rộng cao tốc Pháp Vân - Cầu Giẽ PPP; Phó Thủ tướng chỉ đạo phấn đấu khánh thành mở rộng cao tốc TPHCM - Long Thành vào 02/9/2026; xử lý vướng mắc GPMB dự án QL6 Ba La - Xuân Mai; điều chỉnh chủ trương đầu tư đường Hòa Lạc - Hòa Bình lên 6 làn.,2025-03-20T16:00:00+07:00,Kinh tế
422,"Đà Nẵng đề xuất xây hầm qua sông Hàn và sân bay, tự động hóa thủ tục XNC","Đà Nẵng lên phương án xây hầm vượt sông Hàn (1,67km) và hầm kết nối Đông - Tây qua sân bay (2,9km) tổng vốn khoảng 17.000 tỷ đồng; sân bay Đà Nẵng trở thành sân bay đầu tiên tự động hóa 100% thủ tục xuất nhập cảnh.",2025-03-20T16:00:00+07:00,Kinh tế
423,Hoàn thiện điều chỉnh Quy hoạch điện VIII phục vụ mục tiêu tăng trưởng cao,"Phó Thủ tướng yêu cầu điều chỉnh Quy hoạch điện VIII đảm bảo tính khả thi, an ninh năng lượng, cân đối vùng miền/loại hình năng lượng, phục vụ tăng trưởng kinh tế >8% năm 2025 và hai con số giai đoạn 2026-2030; Chính phủ chỉ đạo TKV thăm dò bể than Sông Hồng (210 tỉ tấn).",2025-03-20T16:00:00+07:00,Kinh tế
424,VCB nằm trong nhóm ngân hàng có thể được cấp room tín dụng cao 2025,"Vietcombank (VCB), cùng Techcombank, MB, ACB, VietinBank được Yuanta dự báo có khả năng được cấp room tín dụng cao hơn trong năm 2025 dựa trên xếp hạng CAMEL.",2025-03-20T16:00:00+07:00,Tài chính
425,"Khối ngoại bán ròng mạnh, VNINDEX điều chỉnh, cổ phiếu đáng chú ý","Khối ngoại bán ròng hơn 1.000 tỷ phiên cuối tuần; VNINDEX dứt chuỗi tăng 8 tuần; CTCK khuyến nghị quan tâm ANV, IJC, GVR, VIB.",2025-03-21T16:00:00+07:00,Thị trường
426,"Lãi suất huy động tiếp tục giảm, NHNN lần đầu tăng giá bán USD trên 26.000 đồng",Xu hướng giảm lãi suất huy động lan rộng (23 NH giảm T2-T3); lãi cho vay dự báo đi ngang; tỷ giá USD/VND biến động mạnh.,2025-03-21T16:00:00+07:00,Tài chính
427,"Giá nông sản, kim loại biến động trái chiều","Gạo Nhật giá kỷ lục, gạo Thái thấp nhất gần 30 tháng; giá lợn cao gây khó khăn tái đàn; thép giảm, đồng tăng; cà phê, hồ tiêu tăng; bạc giảm.",2025-03-21T16:00:00+07:00,Hàng hóa
428,Giá dầu hướng tới tuần tăng thứ hai do lo ngại nguồn cung,"Giá dầu tăng do Mỹ trừng phạt Iran, OPEC+ cắt giảm sản lượng; Trung Quốc tăng nhập khẩu dầu nhiên liệu 6,8% trong 2 tháng đầu năm.",2025-03-21T16:00:00+07:00,Hàng hóa
429,Giá vàng biến động mạnh quanh mốc kỷ lục >3.000 USD/ounce,"Chuyên gia khuyên thận trọng, dự báo có thể tăng thêm 5-10% do ảnh hưởng Fed và bất ổn thuế quan; WGC cảnh báo giá cao có thể kích hoạt mua mạnh.",2025-03-21T16:00:00+07:00,Hàng hóa
430,"Ngân hàng trung ương thận trọng, nợ toàn cầu tăng, AI bùng nổ","BoE giữ lãi suất 4,5%; Fed họp đầu tháng 5/2025; Nợ toàn cầu vượt 100.000 tỷ USD; Trung Quốc đối mặt thách thức trong bùng nổ AI.",2025-03-21T16:00:00+07:00,Thế giới
431,Căng thẳng địa chính trị và an ninh,Pháp khó xử trước yêu cầu của Nga về Ukraine; Mỹ-Hàn-Nhật tập trận hải quân; Hàn Quốc cân nhắc lựa chọn hạt nhân; Trump tự tin xung đột Ukraine sẽ giải quyết; Gazprom lỗ >12 tỷ USD.,2025-03-21T16:00:00+07:00,Thế giới
432,Căng thẳng thương mại gia tăng do chính sách thuế Mỹ,"Mỹ lên kế hoạch áp thuế cao từ 2/4; EU giảm hạn ngạch thép 15%, lùi thuế trả đũa; Hàn Quốc, Canada đối mặt áp lực thuế; nhà đầu tư lo ngại, chứng khoán châu Á giảm.",2025-03-21T16:00:00+07:00,Thế giới
433,"Chứng khoán Việt Nam được đánh giá rẻ, nhiều yếu tố hỗ trợ và dòng vốn ngoại chờ đợi",Ông Petri Deryng nhận định CKVN cực rẻ; 3 yếu tố củng cố niềm tin; nhiều dòng vốn ngoại chờ vào VN nhờ yếu tố nâng hạng và ổn định vĩ mô; thị trường còn dư địa bứt phá.,2025-03-21T16:00:00+07:00,Thị trường
434,"Ngành ngân hàng đối mặt nợ xấu, áp lực TPDN và tái cơ cấu","Nợ xấu nhóm 5 tăng; SGB có cơ cấu cổ đông cô đặc, nợ xấu tăng vọt; áp lực thanh toán TPDN giảm dần nhưng còn cao; Ủy ban QLVNN tại DN chính thức giải thể.",2025-03-21T16:00:00+07:00,Tài chính
435,Công nghệ và AI được chú trọng,"Trung Quốc dùng robot nông nghiệp; Việt Nam thúc đẩy AI vào trường học; Cựu CEO Google nhận định VN có tiềm năng trung tâm AI, bán dẫn; CEO Nvidia nhấn mạnh năng lực điện toán cần tăng 100 lần.",2025-03-21T16:00:00+07:00,Kinh tế
436,Huế sắp khởi công 2 dự án nhà ở xã hội gần 1.200 tỷ đồng,Hai dự án nhà ở xã hội với tổng vốn 1.162 tỷ đồng tại Đô thị mới An Vân Dương sắp được khởi công.,2025-03-21T16:00:00+07:00,Bất động sản
437,"Đề xuất tăng lợi nhuận nhà ở xã hội lên 13%, Kim Oanh Group đặt mục tiêu 40.000 căn","Bộ Xây dựng đề xuất tăng lợi nhuận tối đa cho chủ đầu tư NOXH từ 10% lên 13%, trong khi Kim Oanh Group lên kế hoạch xây 40.000 căn đến năm 2028.",2025-03-21T16:00:00+07:00,Bất động sản
438,Thị trường đất nền biến động,"Chủ đất ngừng bán gây khó khăn cho môi giới, trong khi đất nền Hưng Yên sôi động thu hút nhà đầu tư và khu vực giáp ranh Đà Nẵng - Quảng Nam ""nóng"" lên do tin đồn sáp nhập.",2025-03-21T16:00:00+07:00,Bất động sản
439,Hoàn thiện chính sách đất đai và các dự án mới,"Chính phủ khẩn trương hoàn thiện 2 nghị định thí điểm đất đai; Hải Dương chấp thuận dự án khu nhà ở gần 2.800 tỷ; Đà Nẵng khởi công khu đô thị mới Thuận Phước gần 11,5 nghìn tỷ.",2025-03-21T16:00:00+07:00,Bất động sản
440,Giải quyết các vấn đề địa phương,"KCN Biên Hòa 1 có dấu hiệu ô nhiễm; bằng chứng máy tính tố cựu Bí thư Vĩnh Phúc nhận 1 triệu USD; TP HCM mạnh tay với 'xe dù, bến cóc'; khởi tố vụ giả hồ sơ chiếm đất ở Mũi Né.",2025-03-21T16:00:00+07:00,Kinh tế
441,Doanh nghiệp Mỹ muốn mở rộng đầu tư tại Việt Nam,"Các doanh nghiệp lớn của Mỹ sẵn sàng đầu tư vào chuyển đổi xanh, công nghệ, AI, thương mại điện tử tại Việt Nam.",2025-03-21T16:00:00+07:00,Kinh tế
442,Thúc đẩy kinh tế tư nhân và gỡ khó chính sách,"Kinh tế tư nhân đóng góp gần 50% GDP nhưng còn khó tiếp cận vốn (dư nợ tín dụng gần 7 triệu tỷ); cần tháo gỡ chính sách, tránh ""trống đánh xuôi, kèn thổi ngược"".",2025-03-21T16:00:00+07:00,Kinh tế
443,Đầu tư hạ tầng giao thông và logistics,Điều chỉnh chủ trương cao tốc Hòa Lạc-Hòa Bình; TP HCM xây kè chống sạt lở 142 tỷ; Quảng Bình khởi công cảng quốc tế Hòn La gần 2.300 tỷ; Quảng Nam gắn biển cảng Chu Lai 5 vạn tấn.,2025-03-21T16:00:00+07:00,Kinh tế
444,"Việt Nam tăng hạng hạnh phúc, xuất nhập khẩu nửa đầu tháng 3 tăng","Việt Nam xếp thứ 46/143 về chỉ số hạnh phúc (thứ 2 ĐNÁ); tổng XNK kỳ 1 tháng 3/2025 đạt 35,65 tỷ USD, tăng 13,17%.",2025-03-21T16:00:00+07:00,Kinh tế
445,"VN-Index điều chỉnh sau 8 tuần tăng, dòng vốn ngoại bán ròng, tâm lý thận trọng","Thị trường chứng khoán giảm 4 phiên liên tiếp, VN-Index (1.321,8 điểm) điều chỉnh tuần đầu tiên sau 8 tuần tăng trong bối cảnh vốn ngoại bán ròng mạnh (trừ VFMVSF) và thanh khoản suy yếu, nhà đầu tư thận trọng.",2025-03-22T16:00:00+07:00,Thị trường
446,"Việt Nam chuẩn bị có nhà máy chip bán dẫn đầu tiên, hướng tới chip 28-65 nm","Bộ KH&CN dự thảo tiêu chí cho nhà máy chip bán dẫn đầu tiên, hướng tới chip 28-65 nm, chấp nhận rủi ro trong nghiên cứu khoa học theo Nghị quyết Quốc hội để phát triển công nghệ cao.",2025-03-22T16:00:00+07:00,Kinh tế
447,"Căng thẳng thương mại Mỹ-Trung gia tăng, hàng Mỹ bị tẩy chay, Trung Quốc mua nhôm Nga kỷ lục","Chính sách ""Nước Mỹ trước tiên"" gây phản ứng tẩy chay hàng Mỹ toàn cầu (Canada, châu Âu), nhập khẩu hàng Mỹ vào Trung Quốc sụt giảm; Trung Quốc nhập kỷ lục 491 triệu USD nhôm Nga (chiếm 36,3%) thách thức lệnh cấm EU.",2025-03-22T16:00:00+07:00,Thế giới
448,Đẩy mạnh phát triển nhà ở xã hội tại nhiều địa phương,"Đà Nẵng có 633 căn hộ XH An Trung 2 đủ điều kiện bán, Bắc Ninh gỡ vướng thúc đẩy NOXH (đã có 54 dự án/173 ha), Yên Phong (Bắc Ninh) mở bán hơn 200 căn NOXH từ 15,6 triệu/m2 (từ 796 triệu/căn).",2025-03-22T16:00:00+07:00,Bất động sản
449,"TPHCM tăng 7 bậc xếp hạng tài chính toàn cầu, thúc đẩy kinh tế đêm, phê duyệt dự án lấn biển Cần Giờ","TPHCM lên hạng 98 trung tâm tài chính toàn cầu, tìm cách phát triển kinh tế đêm bài bản hơn ăn nhậu vỉa hè, phê duyệt dự án lấn biển Cần Giờ 1.357 ha (hơn 64.400 tỷ đồng), và có tàu cao tốc đi Côn Đảo từ 29/3.",2025-03-22T16:00:00+07:00,Kinh tế
450,"Giá nông sản phân hóa, cà phê xuất khẩu đạt 2,2 tỷ USD, ca cao hồi sinh","Giá cà phê, hồ tiêu giảm, gạo tăng; xuất khẩu cà phê đạt 2,2 tỷ USD sau gần 3 tháng; cây ca cao Việt Nam hồi sinh nhờ kinh tế tuần hoàn (giá thế giới thấp nhất 4 tháng); giá gạo Thái Lan thấp nhất 2 năm; Nhật Bản tăng xuất khẩu gạo.",2025-03-22T16:00:00+07:00,Hàng hóa
451,"Tỷ giá USD tăng nóng, vượt mốc 104, NHNN nâng giá bán tham khảo","Đồng USD tăng trở lại mốc 104, ghi nhận tuần tăng đầu tiên tháng 3; tỷ giá trung tâm tăng 6 đồng lên 24.813 đồng, NHNN lần đầu nâng giá bán USD tham khảo trên 26.000 đồng; KLB tiếp tục giảm lãi suất huy động (cao nhất 5,5%/năm).",2025-03-22T16:00:00+07:00,Tài chính
452,Loạt công ty chứng khoán đặt mục tiêu tăng vốn đón sóng nâng hạng,Hàng loạt công ty chứng khoán (vd ACB tăng vốn ACBS lên 11.000 tỷ) đã lên kế hoạch tăng vốn mạnh trong năm 2025 để đáp ứng nhu cầu kinh doanh và đón cơ hội từ việc thị trường có thể được nâng hạng vào tháng 9.,2025-03-22T16:00:00+07:00,Thị trường
453,"Thúc đẩy kinh tế tư nhân, doanh nghiệp nhà nước tăng tốc cho tăng trưởng cao","Kinh tế tư nhân được xem là động lực quan trọng (ngành xây dựng tìm cơ hội từ đường sắt cao tốc), Thủ tướng chỉ thị DNNN tăng tốc góp phần tăng trưởng kinh tế hai con số; NCB tung gói hỗ trợ DN khu công nghiệp, vốn ngân hàng chiếm 44% dư nợ (7 triệu tỷ đồng).",2025-03-22T16:00:00+07:00,Kinh tế
454,"Giá thép biến động hẹp, đồng giảm do USD mạnh, bạc có thể tăng giá do thương chiến","Giá thép trong nước ổn định, quặng sắt giảm tuần do lo ngại nhu cầu Trung Quốc; giá đồng giảm do USD mạnh và lo ngại thuế Mỹ; giá bạc được dự đoán tăng gấp 3 do thương chiến Mỹ; Ấn Độ kết luận sơ bộ điều tra thép cán phẳng nhập khẩu.",2025-03-22T16:00:00+07:00,Hàng hóa
